"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Cyprus","CYP","Rural population (% of total population)","SP.RUR.TOTL.ZS","64.372","63.825","63.326","62.824","62.319","61.812","61.302","60.79","60.274","59.758","59.239","58.717","58.193","57.243","54.993","52.723","50.437","48.157","45.881","43.622","41.386","39.191","37.036","36.178","35.748","35.322","34.898","34.476","34.055","33.639","33.224","32.812","32.402","32.208","32.085","31.962","31.839","31.717","31.595","31.473","31.352","31.231","31.306","31.447","31.59","31.732","31.875","32.018","32.161","32.305","32.449","32.594","32.739","32.867","32.981","",
"Czech Republic","CZE","Rural population (% of total population)","SP.RUR.TOTL.ZS","40.452","39.937","39.445","38.956","38.468","37.984","37.502","37.022","36.544","36.07","35.598","34.705","33.516","32.351","31.206","30.083","28.982","27.908","26.858","25.833","24.833","24.519","24.548","24.577","24.606","24.635","24.664","24.693","24.722","24.751","24.78","24.842","24.97","25.099","25.228","25.357","25.487","25.618","25.749","25.88","26.012","26.123","26.191","26.26","26.329","26.398","26.467","26.537","26.606","26.676","26.745","26.815","26.885","26.94","26.981","",
"Germany","DEU","Rural population (% of total population)","SP.RUR.TOTL.ZS","28.616","28.303","28.238","28.174","28.109","28.045","27.981","27.917","27.853","27.789","27.726","27.668","27.611","27.554","27.497","27.44","27.383","27.326","27.27","27.213","27.156","27.011","26.893","26.897","27.057","27.289","27.383","27.795","27.001","27.024","26.882","26.731","26.64","26.619","26.657","26.714","26.768","26.83","26.896","26.936","26.933","26.887","26.826","26.767","26.711","26.645","26.506","26.305","26.105","25.907","25.709","25.512","25.312","25.11","24.906","",
"Djibouti","DJI","Rural population (% of total population)","SP.RUR.TOTL.ZS","49.675","48.552","47.381","46.213","45.048","43.891","42.74","41.596","40.46","39.336","38.223","37.122","36.032","34.96","33.901","32.858","31.83","30.822","29.831","28.859","27.904","26.972","26.058","25.496","25.285","25.075","24.866","24.659","24.452","24.247","24.043","23.886","23.839","23.793","23.746","23.7","23.653","23.607","23.561","23.515","23.468","23.422","23.376","23.33","23.284","23.239","23.193","23.147","23.101","23.056","23.004","22.947","22.883","22.814","22.738","",
"Dominica","DMA","Rural population (% of total population)","SP.RUR.TOTL.ZS","62.154","62.088","62.021","61.954","61.887","61.82","61.753","61.686","61.619","61.552","61.317","60.53","59.736","58.939","58.136","57.329","56.516","55.703","54.885","54.065","53.241","52.207","50.476","48.743","47.01","45.29","43.578","41.882","40.202","38.55","36.921","35.518","35.431","35.344","35.256","35.169","35.082","34.995","34.908","34.821","34.735","34.618","34.311","34.006","33.701","33.399","33.097","32.797","32.498","32.201","31.906","31.611","31.319","31.03","30.744","",
"Denmark","DNK","Rural population (% of total population)","SP.RUR.TOTL.ZS","26.313","25.583","24.907","24.243","23.591","22.952","22.381","21.837","21.302","20.778","20.263","19.761","19.269","18.789","18.317","17.854","17.4","17.114","16.831","16.552","16.277","16.085","15.975","15.866","15.757","15.649","15.542","15.435","15.329","15.223","15.157","15.129","15.102","15.075","15.048","15.021","14.994","14.967","14.94","14.914","14.9","14.85","14.75","14.64","14.434","14.144","13.902","13.707","13.513","13.346","13.205","13.043","12.858","12.676","12.498","",
"Dominican Republic","DOM","Rural population (% of total population)","SP.RUR.TOTL.ZS","69.771","68.859","67.906","66.939","65.956","64.961","63.952","62.931","61.896","60.853","59.791","58.709","57.618","56.522","55.418","54.309","53.193","52.078","50.959","49.84","48.719","47.602","46.95","46.677","46.404","46.132","45.86","45.588","45.316","45.045","44.774","44.503","44.233","43.963","43.249","42.404","41.563","40.728","39.898","39.074","38.254","37.444","36.639","35.404","34.005","32.636","31.295","29.984","28.703","27.459","26.248","25.071","23.961","22.918","21.939","",
"Algeria","DZA","Rural population (% of total population)","SP.RUR.TOTL.ZS","69.49","68.203","66.786","65.338","63.859","62.357","61.16","60.996","60.831","60.666","60.5","60.335","60.169","60.003","59.837","59.67","59.503","59.072","58.206","57.335","56.458","55.58","54.697","53.811","52.921","52.032","51.14","50.278","49.489","48.702","47.915","47.129","46.343","45.561","44.781","44.003","43.226","42.456","41.687","40.882","40.081","39.288","38.499","37.716","36.939","36.17","35.407","34.652","33.903","33.178","32.474","31.791","31.13","30.49","29.871","",
"East Asia & Pacific (developing only)","EAP","Rural population (% of total population)","SP.RUR.TOTL.ZS","83.0823211519107","82.609059088821","82.1372639666777","81.6639902043434","81.1822197814454","81.2525909612226","81.2924221530478","81.2924358188553","81.2782915984912","81.2544268577303","81.2251190972738","81.1920675211312","81.1376004598445","80.9960520592749","80.7769964272018","80.7260828915545","80.5624758029501","80.3943077423494","79.9909790174442","79.3425387280195","78.658690062184","77.9435006720312","77.2174306961025","76.5900092819244","75.9468785002092","75.2928998048047","74.6280291665897","73.9514529086018","73.2614985876465","72.5578197075716","71.8393601689273","71.0609890532774","70.2566595923244","69.4383059413225","68.6056600222705","67.7608752656552","66.9010719374655","66.0323044420626","65.1505864146204","64.2573988084202","63.3400259529296","62.3150244855811","61.2091126461839","60.0911812024508","58.962350521954","57.8278147367149","56.7158153924739","55.6150389501152","54.5089558765293","53.4042452753433","52.2981550626848","51.1954225196759","50.1178163886548","49.0693412058615","48.0503627454904","",
"East Asia & Pacific (all income levels)","EAS","Rural population (% of total population)","SP.RUR.TOTL.ZS","77.5288677957046","76.8778191999869","76.348854672514","75.8820415578688","75.4048067412967","75.4101278871309","75.4177786432229","75.3736085538223","75.3372106977991","75.2321879308384","75.1591831947918","75.0788015536378","74.9808488124543","74.8241065985862","74.5451348584073","74.4210756236393","74.2629188516438","74.0961504838499","73.72231937044","73.12752402205","72.504241532231","71.8476359506831","71.1909650178259","70.6258515349145","70.0464959328141","69.4629561727439","68.8624153429899","68.2491758926234","67.6298822961671","66.9962861877143","66.350206418771","65.6567054341293","64.9439034758503","64.2150651626655","63.4669996485039","62.7046325779869","61.9325042461897","61.1639890886389","60.3825271354545","59.5917807807429","58.7735668658193","57.7759364235748","56.6877817061925","55.5989071397696","54.5069172504851","53.4166173550346","52.3588927729471","51.3197707654974","50.2723226228029","49.2354321829069","48.2020670636371","47.1784319048028","46.1813619865937","45.2153271862376","44.2789038204089","",
"Europe & Central Asia (developing only)","ECA","Rural population (% of total population)","SP.RUR.TOTL.ZS","61.9338713147469","61.2402024673659","60.5468730339098","59.8542462580952","59.1625084395605","58.4460044298546","57.7257045976476","57.024722550056","56.3238770065527","55.624279070937","54.9349403962646","54.2962270657224","53.6922666044835","53.0931722616953","52.4988326182135","51.9441880353681","51.4281041049466","50.9219787522271","50.4087116350817","49.9268089354739","49.4817541934855","48.8549408155746","48.161167803542","47.4634178169268","46.7604571775374","46.0858127084557","45.48692371023","44.924060982393","44.3618553744465","43.9223162413812","43.6131918221232","43.4104767953824","43.3036697085293","43.241359940326","43.1845794647354","43.129089726193","43.07956345058","43.0202213220521","42.9462193614869","42.8566437026491","42.7587284792696","42.6321247149363","42.4621354777089","42.2581935084522","42.0524415171626","41.8464988372666","41.6455976971826","41.448227186287","41.2554347705136","41.068229926707","40.8929460428334","40.7179348861865","40.5077323449484","40.2960872106307","40.0839553869424","",
"Europe & Central Asia (all income levels)","ECS","Rural population (% of total population)","SP.RUR.TOTL.ZS","44.6210225546721","44.0849607927082","43.5501372238236","42.9891607567922","42.4289469164228","41.8600398582117","41.2942593973946","40.7453708618321","40.2157530397678","39.7158767951399","39.2239763184817","38.7523132832861","38.2924311765072","37.8429556970875","37.402536268987","36.9936664578007","36.6082350475522","36.218347640852","35.8244096650605","35.4700541189963","35.163364109529","34.8207326784699","34.502753288157","34.2006066042646","33.9082745389302","33.6261187714795","33.3490807431514","33.1102157156393","32.7532827217975","32.5483312557343","32.4044382797639","32.2858523130032","32.2010321193712","32.1380268513501","32.0740090562604","32.008015289062","31.9466313063256","31.8893921327153","31.8279607190576","31.7558450535836","31.6655248921022","31.5499535044826","31.3868964523841","31.2176177666254","31.0477858798461","30.8756432521434","30.6972745152928","30.5107853995892","30.3297145424765","30.1627910213705","30.0030555331559","29.8413460504625","29.6770546066493","29.5072131532915","29.337402410162","",
"Ecuador","ECU","Rural population (% of total population)","SP.RUR.TOTL.ZS","66.122","65.534","64.94","64.394","63.878","63.36","62.838","62.314","61.785","61.256","60.722","60.187","59.648","59.108","58.543","57.637","56.724","55.809","54.889","53.966","53.039","52.112","51.182","50.342","49.562","48.785","48.007","47.231","46.454","45.682","44.91","44.291","43.774","43.26","42.746","42.234","41.723","41.215","40.709","40.204","39.701","39.201","38.882","38.684","38.486","38.289","38.093","37.896","37.7","37.505","37.31","37.115","36.912","36.702","36.484","",
"Egypt, Arab Rep.","EGY","Rural population (% of total population)","SP.RUR.TOTL.ZS","62.136","61.728","61.376","61.023","60.669","60.314","59.958","59.601","59.242","58.883","58.523","58.162","57.8","57.437","57.074","56.709","56.344","56.19","56.174","56.158","56.142","56.126","56.11","56.094","56.078","56.062","56.046","56.123","56.256","56.389","56.522","56.655","56.788","56.921","57.054","57.186","57.319","57.342","57.296","57.25","57.203","57.157","57.111","57.065","57.019","56.973","56.927","56.922","56.942","56.961","56.981","57","56.998","56.975","56.931","",
"Euro area","EMU","Rural population (% of total population)","SP.RUR.TOTL.ZS","37.9030530983225","37.4247146620225","36.9314218022364","36.3703932548506","35.810664402629","35.2529240036379","34.6994664853101","34.161317033676","33.6709428029884","33.2568267636205","32.8526891716992","32.4669201369172","32.1321881103169","31.8193017694771","31.5180737901092","31.2645581388826","31.0426172893659","30.8001826802257","30.555759209229","30.3141018875817","30.0751841235431","29.8356350833319","29.6728399257824","29.5562772860636","29.4802848069702","29.4198360540708","29.3227943856485","29.3061014563408","28.9795988431183","28.8641439985102","28.7088945299915","28.5409097115537","28.3854769221766","28.2449290415498","28.1212109615998","28.0069565356271","27.8934068489593","27.7832312586732","27.6750773525851","27.5539685271939","27.4082796354615","27.2327761555651","27.0162528346662","26.7943308020166","26.5768588267281","26.3584168878814","26.1260350303854","25.886289953395","25.6491369839843","25.4148684380965","25.1808088537475","24.9475191293178","24.7202660773962","24.5106877007276","24.3118319355209","",
"Eritrea","ERI","Rural population (% of total population)","SP.RUR.TOTL.ZS","90.249","89.941","89.623","89.297","88.961","88.617","88.263","87.9","87.737","87.573","87.407","87.238","87.068","86.896","86.722","86.546","86.368","86.188","86.006","85.822","85.636","85.448","85.258","85.066","84.884","84.772","84.659","84.545","84.431","84.316","84.2","84.074","83.938","83.79","83.633","83.464","83.283","83.092","82.888","82.672","82.445","82.204","81.951","81.685","81.405","81.111","80.804","80.482","80.146","79.794","79.428","79.046","78.648","78.235","77.807","",
"Spain","ESP","Rural population (% of total population)","SP.RUR.TOTL.ZS","43.433","42.697","41.692","40.694","39.702","38.722","37.749","36.786","35.832","34.892","33.962","33.152","32.459","31.776","31.099","30.43","29.769","29.117","28.473","27.838","27.211","26.721","26.485","26.251","26.018","25.787","25.556","25.327","25.1","24.874","24.649","24.472","24.39","24.308","24.226","24.144","24.062","23.981","23.9","23.819","23.738","23.657","23.467","23.222","22.978","22.737","22.498","22.26","22.024","21.79","21.558","21.327","21.098","20.871","20.645","",
"Estonia","EST","Rural population (% of total population)","SP.RUR.TOTL.ZS","42.467","41.696","40.928","40.164","39.404","38.652","37.903","37.161","36.423","35.693","35.053","34.517","33.983","33.455","32.931","32.411","31.894","31.383","30.876","30.503","30.289","30.076","29.864","29.653","29.442","29.233","29.025","28.817","28.61","28.585","28.769","28.954","29.14","29.326","29.513","29.7","29.889","30.077","30.267","30.457","30.632","30.758","30.884","31.011","31.138","31.265","31.393","31.521","31.649","31.777","31.906","32.035","32.165","32.279","32.378","",
"Ethiopia","ETH","Rural population (% of total population)","SP.RUR.TOTL.ZS","93.567","93.35","93.126","92.896","92.658","92.413","92.16","91.9","91.74","91.578","91.412","91.244","91.072","90.898","90.721","90.54","90.356","90.17","89.98","89.786","89.59","89.39","89.187","88.98","88.768","88.547","88.321","88.091","87.857","87.62","87.379","87.133","86.884","86.63","86.373","86.173","85.994","85.814","85.631","85.447","85.26","85.073","84.882","84.69","84.496","84.3","84.101","83.884","83.49","83.09","82.681","82.265","81.84","81.41","80.972","",
"European Union","EUU","Rural population (% of total population)","SP.RUR.TOTL.ZS","38.787102242257","38.3263926120905","37.8739721491966","37.3806368810994","36.8900312191786","36.3957850869336","35.9173786504382","35.4726919878388","35.0578669671575","34.6885585077488","34.3231064652739","33.9488719566411","33.5705239562845","33.2098864599615","32.8608376104504","32.5499498299756","32.2641615061234","31.9604456885157","31.6486015380246","31.3466562779821","31.0609178821172","30.8120593410057","30.6433132508964","30.5027387444629","30.3860740807333","30.2788201601206","30.1476312521246","30.0681920483067","29.7860068011124","29.6517306499273","29.5033765305589","29.3311324441553","29.1859577019825","29.086559249454","28.9933880345573","28.9061448377816","28.8135172668916","28.7331231385879","28.6492180476785","28.5601510851187","28.4402698187478","28.289192085964","28.0696809233713","27.8575295116992","27.6478033944542","27.434755877974","27.2103601395361","26.9721246843128","26.7353011486426","26.509813846835","26.2837975925946","26.0586176657268","25.844100322153","25.6362147927367","25.4320202843016","",
"Fragile and conflict affected situations","FCS","Rural population (% of total population)","SP.RUR.TOTL.ZS","82.1080277468562","81.6100840450918","81.092459244714","80.553704278178","79.9982220250948","79.4043672098194","78.8406805960952","78.2766337242345","77.7011177591793","77.1148545523381","76.5230398953724","75.9507278068008","75.3855199705414","74.8441417438158","74.4018946675153","73.96773726833","73.5321391244997","73.1013957676171","72.6826394090204","72.3322549604511","71.9891063405624","71.6418845008985","71.3011048210476","70.9073637073722","70.4596630308487","70.0047467015261","69.5533640914827","69.1022714609625","68.6895932523342","68.2933090353476","67.6170384206758","67.2037780652119","66.8295295032895","66.4962378627717","66.2579572276956","66.0042672449219","65.7398190691176","65.4427183442599","65.1337433932072","64.8083672319828","64.4798479697731","64.1293292199705","63.7801584129043","63.4483798680789","63.1130309005242","62.753470426886","62.3840044393017","62.0014161550529","61.6115192151814","61.2181457819762","60.8244130942855","60.4358304754572","60.0463443829781","59.653836507781","59.2532314895431","",
"Finland","FIN","Rural population (% of total population)","SP.RUR.TOTL.ZS","44.71","43.679","42.838","42.002","41.168","40.342","39.52","38.705","37.894","37.092","36.296","35.477","34.634","33.803","32.981","32.169","31.366","30.577","29.798","29.03","28.273","27.472","26.627","25.798","24.985","24.192","23.433","22.709","22","21.309","20.633","20.157","19.872","19.591","19.312","19.037","18.777","18.534","18.293","18.054","17.817","17.632","17.497","17.362","17.228","17.095","16.963","16.832","16.701","16.571","16.442","16.312","16.181","16.048","15.914","",
"Fiji","FJI","Rural population (% of total population)","SP.RUR.TOTL.ZS","70.319","69.752","69.177","68.597","68.009","67.418","66.82","66.396","66.013","65.629","65.242","64.853","64.462","64.07","63.676","63.279","62.881","62.681","62.531","62.381","62.231","62.081","61.93","61.779","61.628","61.477","61.325","60.673","59.915","59.155","58.389","57.619","56.844","56.067","55.287","54.504","53.718","53.268","52.877","52.485","52.092","51.7","51.308","50.915","50.521","50.129","49.736","49.343","48.949","48.56","48.172","47.786","47.404","47.024","46.646","",
"France","FRA","Rural population (% of total population)","SP.RUR.TOTL.ZS","38.12","37.393","36.511","35.298","34.102","32.929","31.775","30.643","29.762","29.352","28.945","28.541","28.14","27.744","27.35","27.074","27.003","26.932","26.86","26.789","26.718","26.648","26.575","26.5","26.425","26.35","26.275","26.2","26.125","26.05","25.944","25.771","25.599","25.428","25.257","25.088","24.918","24.75","24.583","24.386","24.129","23.873","23.62","23.368","23.117","22.87","22.623","22.379","22.136","21.894","21.655","21.416","21.18","20.945","20.711","",
"Faeroe Islands","FRO","Rural population (% of total population)","SP.RUR.TOTL.ZS","78.617","77.859","77.038","76.195","75.331","74.447","73.672","73.277","72.878","72.476","72.049","71.583","71.112","70.638","70.158","69.674","69.185","68.693","68.645","68.73","68.814","68.899","68.983","69.067","69.151","69.234","69.318","69.402","69.485","69.568","69.406","69.186","69.158","69.13","69.102","69.074","66.965","64.646","64.346","64.14","63.663","62.825","61.978","61.286","60.753","60.219","59.853","59.659","59.464","59.269","59.074","58.878","58.677","58.47","58.257","",
"Micronesia, Fed. Sts.","FSM","Rural population (% of total population)","SP.RUR.TOTL.ZS","77.688","77.447","77.203","76.958","76.711","76.463","76.212","75.96","75.705","75.449","75.192","74.932","74.67","74.407","74.259","74.142","74.025","73.908","73.791","73.673","73.555","73.583","73.65","73.717","73.784","73.851","73.917","73.984","74.05","74.116","74.182","74.248","74.314","74.38","74.446","74.932","75.527","76.111","76.686","77.251","77.67","77.67","77.67","77.67","77.67","77.67","77.676","77.683","77.689","77.695","77.702","77.697","77.683","77.658","77.622","",
"Gabon","GAB","Rural population (% of total population)","SP.RUR.TOTL.ZS","82.602","81.67","80.406","79.077","77.682","76.225","74.703","73.117","71.467","69.763","68","65.918","63.769","61.57","59.319","57.029","54.705","52.367","50.015","47.663","45.318","43","41.628","40.27","38.924","37.598","36.289","35","33.588","32.208","30.857","29.538","28.251","27.001","25.786","24.642","23.569","22.563","21.621","20.74","19.918","19.15","18.435","17.77","17.153","16.579","16.048","15.557","15.104","14.687","14.303","13.953","13.633","13.342","13.08","",
"United Kingdom","GBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","21.556","21.626","21.763","21.901","22.04","22.179","22.318","22.459","22.6","22.741","22.883","22.97","22.805","22.642","22.479","22.317","22.156","21.995","21.836","21.677","21.519","21.412","21.461","21.511","21.56","21.61","21.66","21.71","21.76","21.81","21.86","21.888","21.828","21.768","21.707","21.647","21.587","21.528","21.468","21.409","21.349","21.249","20.953","20.661","20.371","20.085","19.801","19.521","19.243","18.969","18.698","18.43","18.166","17.908","17.655","",
"Georgia","GEO","Rural population (% of total population)","SP.RUR.TOTL.ZS","56.931","56.441","55.949","55.456","54.961","54.466","53.97","53.473","52.975","52.478","51.994","51.526","51.058","50.591","50.124","49.656","49.188","48.721","48.253","47.844","47.503","47.164","46.824","46.484","46.145","45.806","45.468","45.13","44.792","44.723","44.962","45.201","45.441","45.68","45.92","46.159","46.4","46.64","46.88","47.121","47.362","47.602","47.707","47.648","47.589","47.53","47.475","47.425","47.375","47.277","47.131","46.984","46.838","46.691","46.532","",
"Ghana","GHA","Rural population (% of total population)","SP.RUR.TOTL.ZS","76.748","76.203","75.648","75.085","74.512","73.933","73.344","72.746","72.14","71.527","71.042","70.826","70.608","70.39","70.171","69.951","69.73","69.508","69.286","69.062","68.837","68.612","68.386","68.158","67.791","67.104","66.409","65.707","64.996","64.281","63.559","62.83","62.095","61.356","60.61","59.86","59.104","58.346","57.582","56.816","56.071","55.399","54.725","54.049","53.37","52.692","52.012","51.331","50.649","49.969","49.287","48.606","47.931","47.265","46.608","",
"Guinea","GIN","Rural population (% of total population)","SP.RUR.TOTL.ZS","89.528","89.064","88.582","88.081","87.561","87.022","86.463","85.884","85.284","84.664","84.023","83.359","82.673","81.967","81.237","80.485","79.709","78.913","78.093","77.25","76.383","75.497","74.586","73.928","73.654","73.379","73.102","72.822","72.541","72.259","71.974","71.688","71.399","71.11","70.818","70.525","70.23","69.933","69.626","69.31","68.983","68.645","68.298","67.94","67.572","67.193","66.804","66.404","65.995","65.574","65.144","64.703","64.252","63.791","63.32","",
"Gambia, The","GMB","Rural population (% of total population)","SP.RUR.TOTL.ZS","87.871","87.669","87.465","87.138","86.323","85.467","84.567","83.621","82.627","81.59","80.504","79.37","78.186","77.059","76.325","75.574","74.807","74.026","73.228","72.415","71.586","70.744","69.887","68.992","67.993","66.981","65.951","64.906","63.845","62.774","61.688","60.59","59.48","58.414","57.528","56.638","55.742","54.845","53.943","53.039","52.132","51.225","50.317","49.408","48.521","47.658","46.818","46.003","45.211","44.445","43.703","42.986","42.294","41.627","40.985","",
"Guinea-Bissau","GNB","Rural population (% of total population)","SP.RUR.TOTL.ZS","86.4","86.253","86.105","85.955","85.803","85.651","85.497","85.342","85.185","85.028","84.868","84.707","84.545","84.382","84.217","84.05","83.882","83.713","83.543","83.257","82.395","81.501","80.57","79.605","78.603","77.569","76.498","75.392","74.25","73.077","71.869","70.629","69.665","68.909","68.143","67.367","66.58","65.785","64.981","64.168","63.346","62.518","61.682","60.838","59.987","59.133","58.271","57.404","56.532","55.658","54.779","53.919","53.076","52.253","51.45","",
"Equatorial Guinea","GNQ","Rural population (% of total population)","SP.RUR.TOTL.ZS","74.463","73.856","73.766","73.677","73.587","73.498","73.408","73.318","73.227","73.137","73.046","72.955","72.864","72.773","72.681","72.59","72.498","72.406","72.313","72.221","72.128","72.035","71.942","71.849","70.972","70.06","69.129","68.183","67.22","66.245","65.255","64.252","63.234","62.208","61.169","61.166","61.171","61.177","61.183","61.189","61.194","61.2","61.206","61.198","61.178","61.144","61.097","61.037","60.963","60.877","60.777","60.663","60.537","60.397","60.244","",
"Greece","GRC","Rural population (% of total population)","SP.RUR.TOTL.ZS","44.064","43.547","42.66","41.778","40.901","40.031","39.167","38.309","37.457","36.615","35.78","35.049","34.546","34.048","33.552","33.06","32.571","32.088","31.607","31.13","30.657","30.254","30.06","29.866","29.673","29.482","29.291","29.1","28.91","28.721","28.533","28.365","28.243","28.122","28.002","27.881","27.761","27.642","27.522","27.403","27.284","27.087","26.697","26.311","25.927","25.548","25.173","24.801","24.432","24.068","23.708","23.351","23","22.657","22.322","",
"Grenada","GRD","Rural population (% of total population)","SP.RUR.TOTL.ZS","69.668","69.481","69.293","69.105","68.915","68.726","68.535","68.344","68.152","67.96","67.788","67.718","67.647","67.576","67.505","67.435","67.364","67.293","67.222","67.15","67.079","67.012","66.963","66.914","66.865","66.817","66.768","66.719","66.67","66.621","66.572","66.494","66.235","65.975","65.714","65.452","65.189","64.926","64.661","64.396","64.129","63.895","63.942","63.989","64.037","64.084","64.131","64.178","64.225","64.272","64.319","64.366","64.399","64.417","64.42","",
"Greenland","GRL","Rural population (% of total population)","SP.RUR.TOTL.ZS","41.466","40.194","38.594","37.017","35.466","33.95","32.509","31.147","29.814","28.519","27.256","26.567","26.325","26.086","25.848","25.611","25.375","25.034","24.645","24.26","23.879","23.503","23.131","22.763","22.398","22.039","21.683","21.332","20.984","20.641","20.302","19.967","19.699","19.497","19.297","19.098","18.9","18.774","18.649","18.524","18.4","18.151","17.905","17.662","17.42","17.142","16.828","16.518","16.213","15.913","15.617","15.245","14.8","14.367","13.955","",
"Guatemala","GTM","Rural population (% of total population)","SP.RUR.TOTL.ZS","68.879","68.232","67.576","66.914","66.318","66.011","65.702","65.392","65.081","64.768","64.455","64.139","63.823","63.554","63.418","63.282","63.146","63.01","62.873","62.737","62.599","62.395","62.01","61.624","61.236","60.848","60.457","60.066","59.672","59.279","58.883","58.487","58.088","57.69","57.29","56.89","56.488","56.086","55.682","55.278","54.873","54.468","54.063","53.656","53.244","52.828","52.407","51.981","51.551","51.116","50.677","50.235","49.788","49.339","48.885","",
"Guam","GUM","Rural population (% of total population)","SP.RUR.TOTL.ZS","49.853","48.77","47.686","46.604","45.525","44.452","43.383","42.32","41.262","40.216","38.08","32.847","28.001","23.629","19.748","16.368","13.466","11.017","8.964","7.26300000000001","6.247","6.509","6.78100000000001","7.063","7.357","7.661","7.977","8.30500000000001","8.646","8.998","9.20399999999999","8.93899999999999","8.68000000000001","8.429","8.184","7.94499999999999","7.71299999999999","7.48699999999999","7.267","7.054","6.871","6.767","6.666","6.565","6.46599999999999","6.369","6.273","6.178","6.084","5.992","5.901","5.813","5.727","5.64400000000001","5.563","",
"Guyana","GUY","Rural population (% of total population)","SP.RUR.TOTL.ZS","70.991","70.951","70.911","70.871","70.831","70.791","70.751","70.711","70.671","70.631","70.575","70.467","70.359","70.25","70.142","70.033","69.924","69.814","69.705","69.595","69.512","69.604","69.695","69.785","69.876","69.967","70.057","70.147","70.237","70.327","70.417","70.507","70.596","70.685","70.774","70.863","70.952","71.041","71.129","71.218","71.306","71.394","71.482","71.569","71.642","71.699","71.742","71.769","71.782","71.779","71.761","71.729","71.681","71.618","71.541","",
"High income","HIC","Rural population (% of total population)","SP.RUR.TOTL.ZS","37.3196681781873","36.7529870642721","36.1871713096457","35.6063889261315","35.0262911646814","34.4483958419655","33.8749054113007","33.2967630627341","32.7311515128625","32.183185907515","31.6546167229977","31.1891101069069","30.7526466896943","30.329257041913","29.9049949667497","29.5020185348495","29.1629721513561","28.8325393344353","28.5025899359508","28.1927462900317","27.9029207479848","27.5847045971007","27.2961491155421","27.0263307913082","26.7684846146843","26.5155880546671","26.2377097715108","25.9791340223526","25.6468037252046","25.4078391151416","25.1845893813155","24.9382298716587","24.7457947854777","24.5249181543431","24.3067332784008","24.0642386277566","23.8576677477251","23.6645239685029","23.4695651837501","23.2738723064415","23.0738035078004","22.7792236801348","22.4437116384929","22.1244984105811","21.8139379341684","21.5123749537478","21.234338757611","20.9688748008093","20.7095314476611","20.4603462760434","20.2176306252996","19.9846221364811","19.7565024905129","19.5469016511236","19.3459013540455","",
"Hong Kong SAR, China","HKG","Rural population (% of total population)","SP.RUR.TOTL.ZS","14.8","14.707","14.418","14.133","13.853","13.578","13.308","13.042","12.78","12.524","12.271","11.961","11.526","11.106","10.699","10.305","9.923","9.55500000000001","9.199","8.855","8.52200000000001","8.206","7.91","7.624","7.34699999999999","7.08","5.752","3.14","1.691","0.906000000000006","0.483000000000004","0.168000000000006","0.0210000000000008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Honduras","HND","Rural population (% of total population)","SP.RUR.TOTL.ZS","77.253","76.682","76.1","75.509","74.906","74.296","73.675","73.045","72.404","71.756","71.098","70.431","69.754","69.07","68.429","67.89","67.347","66.8","66.248","65.691","65.13","64.565","63.996","63.423","62.845","62.265","61.681","61.093","60.519","60.031","59.54","59.047","58.552","58.057","57.559","57.059","56.558","56.056","55.553","55.048","54.542","54.036","53.407","52.767","52.125","51.484","50.842","50.2","49.562","48.93","48.304","47.684","47.07","46.463","45.863","",
"Heavily indebted poor countries (HIPC)","HPC","Rural population (% of total population)","SP.RUR.TOTL.ZS","87.7639541988324","87.4168574219025","87.0582551088825","86.6839048550947","86.2864014909314","85.8764004061226","85.4736536096432","85.0582943193402","84.6301877815738","84.1864922084099","83.7575772488641","83.3164993907543","82.8699897326827","82.4176227302499","81.9685232605474","81.503317565716","81.0182305627621","80.5308024727409","80.0334436522129","79.6160433112199","79.2141103779456","78.8226669203251","78.4282036034312","78.0033924076991","77.5441941855288","77.0525956317273","76.5730619847192","76.106760005304","75.6475978312457","75.2010791764134","74.7407263007053","74.3159607677499","73.9074759327902","73.5251100131269","73.2115914398043","72.9131055687565","72.6256667453364","72.3286984098564","72.0453623666795","71.7583216131206","71.466688527501","71.144738556105","70.8129474810265","70.4603503221594","70.0985880625412","69.7210064415486","69.3360019235975","68.939356634886","68.5129565898928","68.0822156218414","67.6469570836503","67.2082293563595","66.7653523423023","66.31900935879","65.8686678861619","",
"Croatia","HRV","Rural population (% of total population)","SP.RUR.TOTL.ZS","69.846","68.96","67.999","67.021","66.028","65.023","64.003","62.97","61.924","60.87","59.804","58.758","57.794","56.827","55.853","54.874","53.891","52.907","51.919","50.93","49.939","49.112","48.761","48.41","48.059","47.709","47.359","47.009","46.659","46.31","45.961","45.665","45.525","45.386","45.247","45.108","44.969","44.83","44.691","44.552","44.413","44.275","44.124","43.96","43.783","43.594","43.392","43.178","42.952","42.713","42.463","42.2","41.926","41.641","41.344","",
